icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,country,trajectory_id,is_spoofed,spoof_category
0086f6,LNK150S,South Africa,1746921843.0,1746921843.0,28.0537,-25.6679,5044.44,False,194.01,4.41,0.0,,5744.44,,False,0,South Africa,0086f6_604e6826,0,
0086f6,LNK150S,South Africa,1746921968.0,1746921968.0,28.0722,-25.4418,6240.78,False,205.29,4.17,0.0,,6940.78,,False,0,South Africa,0086f6_604e6826,0,
0086f6,LNK150S,South Africa,1746922086.0,1746922086.0,28.0902,-25.2171,7162.8,False,216.62,4.09,0.0,,7862.8,,False,0,South Africa,0086f6_604e6826,0,
0086f6,LNK150S,South Africa,1746922210.0,1746922210.0,28.11,-24.969,7962.9,False,225.93,4.18,0.0,,8662.9,,False,0,South Africa,0086f6_604e6826,0,
0086f6,LNK150S,South Africa,1746922333.0,1746922333.0,28.13,-24.717,8663.94,False,229.52,4.11,0.0,,9363.94,,False,0,South Africa,0086f6_604e6826,0,
0086f6,LNK150S,South Africa,1746922449.0,1746922449.0,28.1478,-24.4909,9631.68,False,212.51,4.16,0.0,,10331.68,,False,0,South Africa,0086f6_604e6826,0,
0086f6,LNK150S,South Africa,1746922571.0,1746922571.0,28.1663,-24.2567,10005.06,False,216.62,4.09,0.0,,10705.06,,False,0,South Africa,0086f6_604e6826,0,
0086f6,LNK150S,South Africa,1746922698.0,1746922698.0,28.1855,-24.0116,10401.3,False,218.19,4.19,0.0,,11101.3,,False,0,South Africa,0086f6_604e6826,0,
0086f6,LNK150S,South Africa,1746922819.0,1746922819.0,28.2044,-23.7709,10668.0,False,219.22,4.17,0.0,,11368.0,,False,0,South Africa,0086f6_604e6826,0,
0086f6,LNK150S,South Africa,1746922941.0,1746922941.0,28.2231,-23.531,10668.0,False,218.16,4.06,0.0,,11368.0,,False,0,South Africa,0086f6_604e6826,0,
0086f6,LNK150S,South Africa,1746923060.0,1746923060.0,28.2413,-23.2964,10668.0,False,220.76,4.14,0.0,,11368.0,,False,0,South Africa,0086f6_604e6826,0,
0086f6,LNK150S,South Africa,1746923144.0,1746923144.0,28.2543,-23.1288,10668.0,False,221.27,4.13,0.0,,11368.0,,False,0,South Africa,0086f6_604e6826,0,
008948,ZSOCI,South Africa,1747440000.0,1747440000.0,18.5804,-34.0009,2651.76,False,84.85,349.17,0.0,,3351.76,,False,0,South Africa,008948_2fe8366a,0,
008948,ZSOCI,South Africa,1747440123.0,1747440123.0,18.5617,-33.9021,3688.08,False,99.08,11.08,0.0,,4388.08,,False,0,South Africa,008948_2fe8366a,0,
008948,ZSOCI,South Africa,1747440244.0,1747440244.0,18.6084,-33.7979,4572.0,False,104.65,20.13,0.0,,5272.0,,False,0,South Africa,008948_2fe8366a,0,
008948,ZSOCI,South Africa,1747440368.0,1747440368.0,18.6639,-33.6865,5402.58,False,108.63,22.56,0.0,,6102.58,,False,0,South Africa,008948_2fe8366a,0,
008948,ZSOCI,South Africa,1747440486.0,1747440486.0,18.7163,-33.5806,6126.48,False,108.63,22.56,0.0,,6826.48,,False,0,South Africa,008948_2fe8366a,0,
008948,ZSOCI,South Africa,1747440610.0,1747440610.0,18.7772,-33.4571,6400.8,False,138.15,22.55,0.0,,7100.8,,False,0,South Africa,008948_2fe8366a,0,
008948,ZSOCI,South Africa,1747440733.0,1747440733.0,18.85,-33.3091,6400.8,False,146.93,22.43,0.0,,7100.8,,False,0,South Africa,008948_2fe8366a,0,
008948,ZSOCI,South Africa,1747440851.0,1747440851.0,18.9154,-33.1755,6865.62,False,125.25,22.46,0.0,,7565.62,,False,0,South Africa,008948_2fe8366a,0,
008948,ZSOCI,South Africa,1747440931.0,1747440931.0,18.9546,-33.0953,7261.86,False,114.64,22.42,0.0,,7961.86,,False,0,South Africa,008948_2fe8366a,0,
008948,ZSOCI,South Africa,1747441020.0,1747441020.0,18.995,-33.0125,7696.2,False,106.33,22.47,0.0,,8396.2,,False,0,South Africa,008948_2fe8366a,0,
008b25,ZUMFA,South Africa,1747699200.0,1747699200.0,18.5489,-33.7683,0.0,False,32.56,174.56,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747699320.0,1747699320.0,18.5623,-33.7467,0.0,False,46.07,343.79,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747699444.0,1747699444.0,18.5225,-33.7189,0.0,False,49.33,277.79,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747699563.0,1747699563.0,18.4602,-33.7334,0.0,False,51.84,229.83,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747699688.0,1747699688.0,18.4319,-33.7814,0.0,False,45.79,242.57,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747699805.0,1747699805.0,18.3859,-33.8102,0.0,False,48.83,200.34,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747699930.0,1747699930.0,18.3508,-33.8129,0.0,False,36.56,177.58,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747700052.0,1747700052.0,18.3808,-33.8493,0.0,False,47.7,163.72,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747700179.0,1747700179.0,18.39,-33.9014,0.0,False,49.65,214.02,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747700268.0,1747700268.0,18.3754,-33.9379,0.0,False,47.92,194.93,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747700411.0,1747700411.0,18.3854,-33.9116,0.0,False,43.87,39.29,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747700534.0,1747700534.0,18.4396,-33.8963,0.0,False,46.4,86.19,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747700671.0,1747700671.0,18.4819,-33.8627,0.0,False,44.25,359.33,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747700793.0,1747700793.0,18.4888,-33.8145,0.0,False,42.36,24.39,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747700917.0,1747700917.0,18.5198,-33.7747,0.0,False,46.01,63.43,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747701040.0,1747701040.0,18.5573,-33.7624,0.0,False,36.28,161.82,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008b25,ZUMFA,South Africa,1747701113.0,1747701113.0,18.5487,-33.7655,0.0,False,35.51,358.34,0.0,,700.0,,False,0,South Africa,008b25_5e89b883,0,
008de5,SFR180,South Africa,1747699200.0,1747699200.0,18.6395,-34.0814,1371.6,False,118.68,159.44,0.0,,2071.6,,False,0,South Africa,008de5_be759ab5,0,
008de5,SFR180,South Africa,1747699321.0,1747699321.0,18.8191,-34.1217,3108.96,False,158.49,99.34,0.0,,3808.96,,False,0,South Africa,008de5_be759ab5,0,
008de5,SFR180,South Africa,1747699445.0,1747699445.0,19.0609,-34.1544,4610.1,False,196.89,99.02,0.0,,5310.1,,False,0,South Africa,008de5_be759ab5,0,
008de5,SFR180,South Africa,1747699568.0,1747699568.0,19.3321,-34.1904,6164.58,False,215.08,98.94,0.0,,6864.58,,False,0,South Africa,008de5_be759ab5,0,
008de5,SFR180,South Africa,1747699692.0,1747699692.0,19.6303,-34.2212,7444.74,False,232.6,91.39,0.0,,8144.74,,False,0,South Africa,008de5_be759ab5,0,
008de5,SFR180,South Africa,1747699788.0,1747699788.0,19.8762,-34.2259,8221.98,False,243.39,91.21,0.0,,8921.98,,False,0,South Africa,008de5_be759ab5,0,
008de5,SFR180,South Africa,1747699937.0,1747699937.0,20.2855,-34.2323,9265.92,False,259.83,90.91,0.0,,9965.92,,False,0,South Africa,008de5_be759ab5,0,
008de5,SFR180,South Africa,1747700037.0,1747700037.0,20.5642,-34.236,10149.84,False,254.16,90.81,0.0,,10849.84,,False,0,South Africa,008de5_be759ab5,0,
008de5,SFR180,South Africa,1747700186.0,1747700186.0,20.9762,-34.2404,10668.0,False,255.17,90.46,0.0,,11368.0,,False,0,South Africa,008de5_be759ab5,0,
008de5,SFR180,South Africa,1747700232.0,1747700232.0,21.1025,-34.2412,10668.0,False,255.69,90.46,0.0,,11368.0,,False,0,South Africa,008de5_be759ab5,0,
008dee,SFR661,South Africa,1747180800.0,1747180800.0,28.7034,-26.285,6789.42,False,220.74,130.56,0.0,,7489.42,,False,0,South Africa,008dee_c3b2e8e3,1,Altitude drop
008dee,SFR661,South Africa,1747180923.0,1747180923.0,28.9329,-26.4285,8046.72,False,233.62,122.5,0.0,,8746.720000000001,,False,0,South Africa,008dee_c3b2e8e3,1,Altitude drop
008dee,SFR661,South Africa,1747181044.0,1747181044.0,29.1756,-26.5704,8907.78,False,247.23,125.34,0.0,,9607.78,,False,0,South Africa,008dee_c3b2e8e3,1,Altitude drop
008dee,SFR661,South Africa,1747181134.0,1747181134.0,29.3722,-26.7826,4407.780000000001,False,248.13,145.82,0.0,,5107.780000000001,,False,0,South Africa,008dee_c3b2e8e3,1,Altitude drop
008dee,SFR661,South Africa,1747181286.0,1747181286.0,29.4672,-27.0228,10668.0,False,239.49,167.22,0.0,,11368.0,,False,0,South Africa,008dee_c3b2e8e3,1,Altitude drop
008dee,SFR661,South Africa,1747181410.0,1747181410.0,29.534,-27.2836,10668.0,False,240.34,166.89,0.0,,11368.0,,False,0,South Africa,008dee_c3b2e8e3,1,Altitude drop
008dee,SFR661,South Africa,1747181533.0,1747181533.0,29.603,-27.5415,10668.0,False,241.58,161.76,0.0,,11368.0,,False,0,South Africa,008dee_c3b2e8e3,1,Altitude drop
008dee,SFR661,South Africa,1747181629.0,1747181629.0,29.7061,-27.7287,10668.0,False,247.0,135.42,0.0,,11368.0,,False,0,South Africa,008dee_c3b2e8e3,1,Altitude drop
008dee,SFR661,South Africa,1747181713.0,1747181713.0,29.8581,-27.8596,10668.0,False,247.39,134.16,0.0,,11368.0,,False,0,South Africa,008dee_c3b2e8e3,1,Altitude drop
008df8,SFR347,South Africa,1747872000.0,1747872000.0,28.3027,-26.0319,2606.04,False,145.51,85.54,0.0,,3306.04,,False,0,South Africa,008df8_3d81491e,0,
008df8,SFR347,South Africa,1747872123.0,1747872123.0,28.4894,-26.0318,4404.36,False,166.19,88.94,0.0,,5104.36,,False,0,South Africa,008df8_3d81491e,0,
008df8,SFR347,South Africa,1747872250.0,1747872250.0,28.7202,-26.0253,5753.1,False,200.62,82.93,0.0,,6453.1,,False,0,South Africa,008df8_3d81491e,0,
008df8,SFR347,South Africa,1747872370.0,1747872370.0,28.969,-25.9968,7216.14,False,209.48,82.81,0.0,,7916.14,,False,0,South Africa,008df8_3d81491e,0,
008df8,SFR347,South Africa,1747872495.0,1747872495.0,29.2156,-25.9342,7620.0,False,208.44,63.31,0.0,,8320.0,,False,0,South Africa,008df8_3d81491e,0,
008df8,SFR347,South Africa,1747872615.0,1747872615.0,29.4376,-25.833,7620.0,False,208.67,63.18,0.0,,8320.0,,False,0,South Africa,008df8_3d81491e,0,
009130,LNK651R,South Africa,1748390400.0,1748390400.0,29.0658,-27.7788,11277.6,False,251.09,37.93,0.0,,11977.6,,False,0,South Africa,009130_d988c5bd,0,
009130,LNK651R,South Africa,1748390527.0,1748390527.0,29.2621,-27.5544,11277.6,False,246.04,37.78,0.0,,11977.6,,False,0,South Africa,009130_d988c5bd,0,
009130,LNK651R,South Africa,1748390648.0,1748390648.0,29.4471,-27.3419,11277.6,False,248.2,37.84,0.0,,11977.6,,False,0,South Africa,009130_d988c5bd,0,
009130,LNK651R,South Africa,1748390773.0,1748390773.0,29.6353,-27.1245,11277.6,False,242.43,37.67,0.0,,11977.6,,False,0,South Africa,009130_d988c5bd,0,
009130,LNK651R,South Africa,1748390893.0,1748390893.0,29.8146,-26.9165,11277.6,False,240.99,37.63,0.0,,11977.6,,False,0,South Africa,009130_d988c5bd,0,
009893,SAA319,South Africa,1746748800.0,1746748800.0,20.316,-32.569,11582.4,False,198.53,228.05,0.0,,12282.4,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746748923.0,1746748923.0,20.1222,-32.7164,11590.02,False,198.15,227.95,0.0,,12290.02,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746749045.0,1746749045.0,19.9278,-32.8532,11064.24,False,192.51,233.04,0.0,,11764.24,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746749164.0,1746749164.0,19.7257,-32.9841,8846.82,False,209.4,232.29,0.0,,9546.82,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746749286.0,1746749286.0,19.5122,-33.1224,7010.4,False,202.6,232.64,0.0,,7710.4,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746749412.0,1746749412.0,19.3007,-33.2582,5257.8,False,193.03,232.58,0.0,,5957.8,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746749533.0,1746749533.0,19.111,-33.3799,3947.16,False,178.0,232.63,0.0,,4647.16,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746749656.0,1746749656.0,18.936,-33.4914,3147.06,False,149.5,232.97,0.0,,3847.06,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746749775.0,1746749775.0,18.7876,-33.585,2308.86,False,143.85,232.56,0.0,,3008.86,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746749898.0,1746749898.0,18.6469,-33.6886,1333.5,False,139.69,224.4,0.0,,2033.5,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746750022.0,1746750022.0,18.5532,-33.7999,929.64,False,106.23,198.35,0.0,,1629.6399999999999,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746750142.0,1746750142.0,18.5805,-33.8979,403.86,False,76.12,165.12,0.0,,1103.8600000000001,,False,0,South Africa,009893_43a12c22,0,
009893,SAA319,South Africa,1746750252.0,1746750252.0,18.6023,-33.9669,-22.86,False,66.51,165.21,0.0,,677.14,,False,0,South Africa,009893_43a12c22,0,
0099e9,PMX125,South Africa,1747785600.0,1747785600.0,27.9247,-25.8507,2095.5,False,58.67,333.43,0.0,,2795.5,,False,0,South Africa,0099e9_b3eca239,0,
0099e9,PMX125,South Africa,1747785737.0,1747785737.0,27.8888,-25.783,2674.62,False,63.28,334.48,0.0,,3374.62,,False,0,South Africa,0099e9_b3eca239,0,
0099e9,PMX125,South Africa,1747785857.0,1747785857.0,27.8549,-25.7213,3108.96,False,61.86,308.59,0.0,,3808.96,,False,0,South Africa,0099e9_b3eca239,0,
0099e9,PMX125,South Africa,1747785982.0,1747785982.0,27.795,-25.6846,3596.64,False,56.36,303.84,0.0,,4296.639999999999,,False,0,South Africa,0099e9_b3eca239,0,
0099e9,PMX125,South Africa,1747786102.0,1747786102.0,27.7273,-25.643,3657.6,False,75.91,304.23,0.0,,4357.6,,False,0,South Africa,0099e9_b3eca239,0,
0099e9,PMX125,South Africa,1747786226.0,1747786226.0,27.6494,-25.5951,3657.6,False,75.91,304.23,0.0,,4357.6,,False,0,South Africa,0099e9_b3eca239,0,
0099e9,PMX125,South Africa,1747786342.0,1747786342.0,27.5758,-25.5498,3657.6,False,76.62,304.33,0.0,,4357.6,,False,0,South Africa,0099e9_b3eca239,0,
0099e9,PMX125,South Africa,1747786468.0,1747786468.0,27.4976,-25.5015,3657.6,False,79.19,304.41,0.0,,4357.6,,False,0,South Africa,0099e9_b3eca239,0,
0099e9,PMX125,South Africa,1747786590.0,1747786590.0,27.4182,-25.4523,3657.6,False,78.9,304.1,0.0,,4357.6,,False,0,South Africa,0099e9_b3eca239,0,
0099e9,PMX125,South Africa,1747786718.0,1747786718.0,27.3353,-25.401,3657.6,False,78.48,304.32,0.0,,4357.6,,False,0,South Africa,0099e9_b3eca239,0,
0099e9,PMX125,South Africa,1747786835.0,1747786835.0,27.2605,-25.3546,3657.6,False,76.2,304.55,0.0,,4357.6,,False,0,South Africa,0099e9_b3eca239,0,
0099e9,PMX125,South Africa,1747786894.0,1747786894.0,27.2233,-25.3315,3657.6,False,76.62,304.33,0.0,,4357.6,,False,0,South Africa,0099e9_b3eca239,0,
009a53,SAA546,South Africa,1746662400.0,1746662400.0,29.4425,-27.5925,9761.22,False,225.96,322.4,0.0,,10461.22,,False,0,South Africa,009a53_a4dbf003,0,
009a53,SAA546,South Africa,1746662524.0,1746662524.0,29.2836,-27.4043,9227.82,False,194.87,323.37,0.0,,9927.82,,False,0,South Africa,009a53_a4dbf003,0,
009a53,SAA546,South Africa,1746662644.0,1746662644.0,29.1472,-27.24,8321.04,False,184.17,323.29,0.0,,9021.04,,False,0,South Africa,009a53_a4dbf003,0,
009a53,SAA546,South Africa,1746662768.0,1746662768.0,29.014,-27.0791,7368.54,False,174.4,323.64,0.0,,8068.54,,False,0,South Africa,009a53_a4dbf003,0,
009a53,SAA546,South Africa,1746662885.0,1746662885.0,28.8959,-26.9356,6499.86,False,165.14,323.49,0.0,,7199.86,,False,0,South Africa,009a53_a4dbf003,0,
009a53,SAA546,South Africa,1746663010.0,1746663010.0,28.776,-26.7897,5638.8,False,155.68,323.74,0.0,,6338.8,,False,0,South Africa,009a53_a4dbf003,0,
009a53,SAA546,South Africa,1746663132.0,1746663132.0,28.6656,-26.6546,4899.66,False,145.81,323.9,0.0,,5599.66,,False,0,South Africa,009a53_a4dbf003,0,
009a53,SAA546,South Africa,1746663260.0,1746663260.0,28.5209,-26.5796,4152.9,False,131.08,290.92,0.0,,4852.9,,False,0,South Africa,009a53_a4dbf003,0,
009a53,SAA546,South Africa,1746663379.0,1746663379.0,28.3821,-26.5554,3512.82,False,122.68,250.65,0.0,,4212.82,,False,0,South Africa,009a53_a4dbf003,0,
009a53,SAA546,South Africa,1746663390.0,1746663390.0,28.3687,-26.56,3444.24,False,122.96,248.91,0.0,,4144.24,,False,0,South Africa,009a53_a4dbf003,0,
00ab90,LMG295,South Africa,1746576000.0,1746576000.0,28.2599,-26.0725,2636.52,False,95.68,340.2,0.0,,3336.52,,False,0,South Africa,00ab90_24ea2757,0,
00ab90,LMG295,South Africa,1746576125.0,1746576125.0,28.1712,-25.9499,3756.66,False,172.82,327.4,0.0,,4456.66,,False,0,South Africa,00ab90_24ea2757,0,
00ab90,LMG295,South Africa,1746576248.0,1746576248.0,28.0869,-25.7621,5676.9,False,198.97,354.51,0.0,,6376.9,,False,0,South Africa,00ab90_24ea2757,0,
00ab90,LMG295,South Africa,1746576370.0,1746576370.0,28.0599,-25.5335,7239.0,False,214.23,353.8,0.0,,7939.0,,False,0,South Africa,00ab90_24ea2757,0,
00ab90,LMG295,South Africa,1746576493.0,1746576493.0,28.0312,-25.2873,8008.62,False,228.67,353.93,0.0,,8708.619999999999,,False,0,South Africa,00ab90_24ea2757,0,
00ab90,LMG295,South Africa,1746576620.0,1746576620.0,28.0036,-25.029,8542.02,False,226.41,354.39,0.0,,9242.02,,False,0,South Africa,00ab90_24ea2757,0,
00ab90,LMG295,South Africa,1746576740.0,1746576740.0,27.9739,-24.7821,8534.4,False,229.8,353.7,0.0,,9234.4,,False,0,South Africa,00ab90_24ea2757,0,
00ab90,LMG295,South Africa,1746576864.0,1746576864.0,27.9442,-24.5246,8534.4,False,230.77,353.86,0.0,,9234.4,,False,0,South Africa,00ab90_24ea2757,0,
00ab90,LMG295,South Africa,1746576984.0,1746576984.0,27.9172,-24.2766,8534.4,False,230.41,354.75,0.0,,9234.4,,False,0,South Africa,00ab90_24ea2757,0,
00aeff,LNK494S,South Africa,1746144000.0,1746144000.0,28.2607,-26.063,1988.82,False,117.73,15.98,0.0,,2688.8199999999997,,False,0,South Africa,00aeff_76e5f9ac,0,
00aeff,LNK494S,South Africa,1746144122.0,1746144122.0,28.1917,-25.944,2933.7,False,145.15,324.96,0.0,,3633.7,,False,0,South Africa,00aeff_76e5f9ac,0,
00aeff,LNK494S,South Africa,1746144244.0,1746144244.0,28.0806,-25.8026,4351.02,False,165.3,324.63,0.0,,5051.02,,False,0,South Africa,00aeff_76e5f9ac,0,
00aeff,LNK494S,South Africa,1746144372.0,1746144372.0,27.9925,-25.6239,5760.72,False,184.29,352.3,0.0,,6460.72,,False,0,South Africa,00aeff_76e5f9ac,0,
00aeff,LNK494S,South Africa,1746144491.0,1746144491.0,27.9612,-25.4197,6957.06,False,195.27,352.13,0.0,,7657.06,,False,0,South Africa,00aeff_76e5f9ac,0,
00aeff,LNK494S,South Africa,1746144617.0,1746144617.0,27.9265,-25.193,7909.56,False,209.31,352.09,0.0,,8609.560000000001,,False,0,South Africa,00aeff_76e5f9ac,0,
00aeff,LNK494S,South Africa,1746144736.0,1746144736.0,27.892,-24.9671,8801.1,False,212.44,352.07,0.0,,9501.1,,False,0,South Africa,00aeff_76e5f9ac,0,
00af30,SFR193,South Africa,1748304000.0,1748304000.0,20.65,-33.9879,7315.2,False,177.53,271.33,0.0,,8015.2,,False,0,South Africa,00af30_b0d213e3,0,
00af30,SFR193,South Africa,1748304102.0,1748304102.0,20.4558,-33.9994,7315.2,False,176.57,265.15,0.0,,8015.2,,False,0,South Africa,00af30_b0d213e3,0,
00af30,SFR193,South Africa,1748304245.0,1748304245.0,20.1837,-34.0185,7315.2,False,176.53,265.32,0.0,,8015.2,,False,0,South Africa,00af30_b0d213e3,0,
00af30,SFR193,South Africa,1748304368.0,1748304368.0,19.9487,-34.0346,7315.2,False,177.0,265.5,0.0,,8015.2,,False,0,South Africa,00af30_b0d213e3,0,
00af30,SFR193,South Africa,1748304496.0,1748304496.0,19.7064,-34.0506,6598.92,False,179.56,265.56,0.0,,7298.92,,False,0,South Africa,00af30_b0d213e3,0,
00af30,SFR193,South Africa,1748304616.0,1748304616.0,19.4663,-34.0379,4914.9,False,185.29,284.31,0.0,,5614.9,,False,0,South Africa,00af30_b0d213e3,0,
00af30,SFR193,South Africa,1748304740.0,1748304740.0,19.234,-33.9838,3169.92,False,173.98,285.43,0.0,,3869.92,,False,0,South Africa,00af30_b0d213e3,0,
00af30,SFR193,South Africa,1748304861.0,1748304861.0,19.0341,-33.937,2407.92,False,141.82,286.0,0.0,,3107.92,,False,0,South Africa,00af30_b0d213e3,0,
00af52,ZUSBK,South Africa,1748044800.0,1748044800.0,27.807,-25.6616,2164.08,False,74.66,87.63,0.0,,2864.08,,False,0,South Africa,00af52_bb571ad4,0,
00af52,ZUSBK,South Africa,1748044922.0,1748044922.0,27.8929,-25.6617,2225.04,False,71.22,85.44,0.0,,2925.04,,False,0,South Africa,00af52_bb571ad4,0,
00af52,ZUSBK,South Africa,1748045050.0,1748045050.0,27.9824,-25.6634,2156.46,False,70.06,92.95,0.0,,2856.46,,False,0,South Africa,00af52_bb571ad4,0,
00af52,ZUSBK,South Africa,1748045169.0,1748045169.0,28.0649,-25.6642,2103.12,False,68.76,105.18,0.0,,2803.12,,False,0,South Africa,00af52_bb571ad4,0,
00af52,ZUSBK,South Africa,1748045295.0,1748045295.0,28.1432,-25.6832,2026.92,False,62.14,104.38,0.0,,2726.92,,False,0,South Africa,00af52_bb571ad4,0,
00af52,ZUSBK,South Africa,1748045415.0,1748045415.0,28.2177,-25.6906,1821.18,False,71.64,79.66,0.0,,2521.1800000000003,,False,0,South Africa,00af52_bb571ad4,0,
00af60,SAA040,South Africa,1747267200.0,1747267200.0,28.2616,-26.0481,2392.68,False,112.32,353.69,0.0,,3092.68,,False,0,South Africa,00af60_a46fa0ae,0,
00af60,SAA040,South Africa,1747267323.0,1747267323.0,28.1212,-25.968,3459.48,False,160.05,330.96,0.0,,4159.48,,False,0,South Africa,00af60_a46fa0ae,0,
00af60,SAA040,South Africa,1747267446.0,1747267446.0,28.0676,-25.7805,5006.34,False,173.04,350.76,0.0,,5706.34,,False,0,South Africa,00af60_a46fa0ae,0,
00af60,SAA040,South Africa,1747267571.0,1747267571.0,28.0311,-25.5735,5844.54,False,209.25,351.23,0.0,,6544.54,,False,0,South Africa,00af60_a46fa0ae,0,
