icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,country,trajectory_id,is_spoofed,spoof_category
008d43,ZSEZY,South Africa,1733875787.0,1733875787.0,18.6203,-33.1056,6393.18,False,216.0,338.63,0.0,,7093.18,,False,0,South Africa,008d43_b2fff962,0,
008d43,ZSEZY,South Africa,1733875902.0,1733875902.0,18.5191,-32.8875,7178.04,False,235.87,338.64,0.0,,7878.04,,False,0,South Africa,008d43_b2fff962,0,
008d43,ZSEZY,South Africa,1733876023.0,1733876023.0,18.4044,-32.639,7932.42,False,251.64,338.79,0.0,,8632.42,,False,0,South Africa,008d43_b2fff962,0,
008d43,ZSEZY,South Africa,1733876106.0,1733876106.0,18.3225,-32.4605,8473.44,False,258.32,338.75,0.0,,9173.44,,False,0,South Africa,008d43_b2fff962,0,
008de4,SFR669,South Africa,1733356800.0,1733356800.0,28.2468,-26.1069,1889.76,False,92.59,17.13,0.0,,2589.76,,False,0,South Africa,008de4_c0017bc1,0,
008de4,SFR669,South Africa,1733356921.0,1733356921.0,28.3293,-26.0139,3169.92,False,150.23,101.66,0.0,,3869.92,,False,0,South Africa,008de4_c0017bc1,0,
008de4,SFR669,South Africa,1733357041.0,1733357041.0,28.4847,-26.1437,4389.12,False,194.31,157.92,0.0,,5089.12,,False,0,South Africa,008de4_c0017bc1,0,
008de4,SFR669,South Africa,1733357156.0,1733357156.0,28.577,-26.3364,5844.54,False,207.11,156.43,0.0,,6544.54,,False,0,South Africa,008de4_c0017bc1,0,
008de4,SFR669,South Africa,1733357278.0,1733357278.0,28.6821,-26.5542,7018.02,False,225.55,156.48,0.0,,7718.02,,False,0,South Africa,008de4_c0017bc1,0,
008de4,SFR669,South Africa,1733357379.0,1733357379.0,28.7753,-26.7468,7879.08,False,236.83,156.44,0.0,,8579.08,,False,0,South Africa,008de4_c0017bc1,0,
008de4,SFR669,South Africa,1733357497.0,1733357497.0,28.8882,-26.9784,8991.6,False,236.36,156.39,0.0,,9691.6,,False,0,South Africa,008de4_c0017bc1,0,
008de4,SFR669,South Africa,1733357630.0,1733357630.0,29.0136,-27.2359,9448.8,False,237.72,156.26,0.0,,10148.8,,False,0,South Africa,008de4_c0017bc1,0,
008de4,SFR669,South Africa,1733357752.0,1733357752.0,29.1325,-27.4778,9448.8,False,233.12,156.32,0.0,,10148.8,,False,0,South Africa,008de4_c0017bc1,0,
008de4,SFR669,South Africa,1733357844.0,1733357844.0,29.2193,-27.6543,9448.8,False,231.97,156.33,0.0,,10148.8,,False,0,South Africa,008de4_c0017bc1,0,
008dea,SFR161,South Africa,1734739200.0,1734739200.0,21.3147,-33.3211,10972.8,False,243.07,257.91,0.0,,11672.8,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734739337.0,1734739337.0,21.0487,-33.5189,10972.8,False,247.87,220.2,0.0,,11672.8,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734739464.0,1734739464.0,20.8435,-33.7406,10972.8,False,246.34,208.71,0.0,,11672.8,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734739591.0,1734739591.0,20.6263,-33.9328,10972.8,False,228.24,251.61,0.0,,11672.8,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734739697.0,1734739697.0,20.3772,-33.9576,10332.72,False,216.85,272.86,0.0,,11032.72,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734739813.0,1734739813.0,20.1059,-33.9332,8785.86,False,216.23,276.01,0.0,,9485.86,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734739935.0,1734739935.0,19.8272,-33.909,7261.86,False,206.17,276.73,0.0,,7961.86,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734740058.0,1734740058.0,19.5738,-33.9398,5745.48,False,188.06,254.94,0.0,,6445.48,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734740176.0,1734740176.0,19.3553,-33.9936,4320.54,False,175.42,252.95,0.0,,5020.54,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734740294.0,1734740294.0,19.1477,-34.0454,3070.86,False,163.55,252.99,0.0,,3770.86,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734740409.0,1734740409.0,18.9563,-34.0887,2186.94,False,147.03,261.95,0.0,,2886.94,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734740530.0,1734740530.0,18.7799,-34.084,1516.38,False,117.66,274.51,0.0,,2216.38,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734740650.0,1734740650.0,18.6435,-34.0708,670.56,False,86.75,295.65,0.0,,1370.56,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734740765.0,1734740765.0,18.6129,-34.0001,160.02,False,72.62,346.06,0.0,,860.02,,False,0,South Africa,008dea_d133969b,0,
008dea,SFR161,South Africa,1734740786.0,1734740786.0,18.6087,-33.9871,83.82,False,72.01,344.67,0.0,,783.8199999999999,,False,0,South Africa,008dea_d133969b,0,
008deb,SFR673,South Africa,1733443200.0,1733443200.0,30.4226,-25.4338,8534.4,False,197.56,250.06,0.0,,9234.4,,False,0,South Africa,008deb_156328c1,0,
008deb,SFR673,South Africa,1733443329.0,1733443329.0,30.1812,-25.5127,8534.4,False,200.47,250.36,0.0,,9234.4,,False,0,South Africa,008deb_156328c1,0,
008deb,SFR673,South Africa,1733443449.0,1733443449.0,29.9584,-25.5849,8534.4,False,199.98,250.31,0.0,,9234.4,,False,0,South Africa,008deb_156328c1,0,
008deb,SFR673,South Africa,1733443557.0,1733443557.0,29.7541,-25.6509,8534.4,False,202.58,250.41,0.0,,9234.4,,False,0,South Africa,008deb_156328c1,0,
008deb,SFR673,South Africa,1733443687.0,1733443687.0,29.5069,-25.7302,8534.4,False,202.58,250.41,0.0,,9234.4,,False,0,South Africa,008deb_156328c1,0,
008deb,SFR673,South Africa,1733443796.0,1733443796.0,29.2999,-25.7962,8534.4,False,203.38,250.65,0.0,,9234.4,,False,0,South Africa,008deb_156328c1,0,
008deb,SFR673,South Africa,1733443920.0,1733443920.0,29.0739,-25.8712,7620.0,False,190.03,249.06,0.0,,8320.0,,False,0,South Africa,008deb_156328c1,0,
008deb,SFR673,South Africa,1733444050.0,1733444050.0,28.8552,-25.946,6576.06,False,169.31,249.36,0.0,,7276.06,,False,0,South Africa,008deb_156328c1,0,
008deb,SFR673,South Africa,1733444174.0,1733444174.0,28.6598,-26.0122,5417.82,False,167.33,249.67,0.0,,6117.82,,False,0,South Africa,008deb_156328c1,0,
008deb,SFR673,South Africa,1733444290.0,1733444290.0,28.4915,-26.0786,4549.14,False,159.69,216.35,0.0,,5249.14,,False,0,South Africa,008deb_156328c1,0,
008deb,SFR673,South Africa,1733444408.0,1733444408.0,28.4548,-26.2461,3779.52,False,148.51,189.17,0.0,,4479.52,,False,0,South Africa,008deb_156328c1,0,
008dee,SFR133,South Africa,1733011200.0,1733011200.0,20.8868,-34.7653,9448.8,False,217.51,257.02,0.0,,10148.8,,False,0,Sea,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733011312.0,1733011312.0,20.6518,-34.7448,8343.9,False,197.49,290.75,0.0,,9043.9,,False,0,Sea,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733011425.0,1733011425.0,20.4173,-34.6889,7947.66,False,194.2,285.36,0.0,,8647.66,,False,0,Sea,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733011547.0,1733011547.0,20.166,-34.6308,7635.24,False,196.59,285.64,0.0,,8335.24,,False,0,South Africa,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733011670.0,1733011670.0,19.9135,-34.5723,7193.28,False,194.75,285.95,0.0,,7893.28,,False,0,South Africa,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733011786.0,1733011786.0,19.6796,-34.5173,6202.68,False,184.44,286.36,0.0,,6902.68,,False,0,South Africa,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733011905.0,1733011905.0,19.4578,-34.4646,5242.56,False,164.44,286.17,0.0,,5942.56,,False,0,South Africa,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733012021.0,1733012021.0,19.2709,-34.4139,4549.14,False,149.09,297.1,0.0,,5249.14,,False,0,South Africa,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733012143.0,1733012143.0,19.0997,-34.3439,3474.72,False,141.5,297.03,0.0,,4174.719999999999,,False,0,South Africa,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733012263.0,1733012263.0,18.9464,-34.2807,2743.2,False,124.26,297.63,0.0,,3443.2,,False,0,South Africa,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733012378.0,1733012378.0,18.8144,-34.2263,2034.54,False,105.37,296.69,0.0,,2734.54,,False,0,South Africa,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733012500.0,1733012500.0,18.6985,-34.1781,1249.68,False,96.86,296.16,0.0,,1949.68,,False,0,South Africa,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733012601.0,1733012601.0,18.6491,-34.1144,822.96,False,83.35,345.71,0.0,,1522.96,,False,0,South Africa,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733012718.0,1733012718.0,18.6247,-34.0376,381.0,False,70.12,345.56,0.0,,1081.0,,False,0,South Africa,008dee_1678bd4c,0,
008dee,SFR133,South Africa,1733012802.0,1733012802.0,18.6087,-33.9872,83.82,False,69.13,345.34,0.0,,783.8199999999999,,False,0,South Africa,008dee_1678bd4c,0,
008df3,SFR142,South Africa,1733961600.0,1733961600.0,20.1445,-34.1795,10134.6,False,235.53,84.86,0.0,,10834.6,,False,0,South Africa,008df3_532c931a,0,
008df3,SFR142,South Africa,1733961713.0,1733961713.0,20.4349,-34.1595,10721.34,False,237.58,84.91,0.0,,11421.34,,False,0,South Africa,008df3_532c931a,0,
008df3,SFR142,South Africa,1733961828.0,1733961828.0,20.7298,-34.138,11193.78,False,239.17,84.82,0.0,,11893.78,,False,0,South Africa,008df3_532c931a,0,
008df3,SFR142,South Africa,1733961933.0,1733961933.0,20.9969,-34.1184,11277.6,False,236.6,84.76,0.0,,11977.6,,False,0,South Africa,008df3_532c931a,0,
008df3,SFR142,South Africa,1733962064.0,1733962064.0,21.3324,-34.093,11277.6,False,236.29,84.25,0.0,,11977.6,,False,0,South Africa,008df3_532c931a,0,
008df3,SFR142,South Africa,1733962068.0,1733962068.0,21.3428,-34.0922,11277.6,False,236.24,84.38,0.0,,11977.6,,False,0,South Africa,008df3_532c931a,0,
009211,ZSFHH,South Africa,1733270400.0,1733270400.0,27.9565,-25.9412,1592.58,False,52.03,194.31,0.0,,2292.58,,False,0,South Africa,009211_fe9142ac,0,
009211,ZSFHH,South Africa,1733270530.0,1733270530.0,27.9264,-25.9889,1615.44,False,48.26,121.49,0.0,,2315.44,,False,0,South Africa,009211_fe9142ac,0,
009211,ZSFHH,South Africa,1733270639.0,1733270639.0,27.9085,-25.9876,1600.2,False,52.81,222.24,0.0,,2300.2,,False,0,South Africa,009211_fe9142ac,0,
009211,ZSFHH,South Africa,1733270758.0,1733270758.0,27.8659,-25.9955,1592.58,False,47.51,340.39,0.0,,2292.58,,False,0,South Africa,009211_fe9142ac,0,
009211,ZSFHH,South Africa,1733270801.0,1733270801.0,27.8754,-25.981,1600.2,False,42.56,45.49,0.0,,2300.2,,False,0,South Africa,009211_fe9142ac,0,
0092de,ZUFTF,South Africa,1735084800.0,1735084800.0,18.5472,-33.7333,472.44,False,31.96,356.31,0.0,,1172.44,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735084880.0,1735084880.0,18.5458,-33.7082,541.02,False,35.51,358.34,0.0,,1241.02,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735085020.0,1735085020.0,18.5212,-33.6703,617.22,False,36.06,317.89,0.0,,1317.22,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735085151.0,1735085151.0,18.487,-33.6399,624.84,False,36.89,309.91,0.0,,1324.8400000000001,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735085275.0,1735085275.0,18.4539,-33.6131,845.82,False,32.48,299.41,0.0,,1545.8200000000002,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735085391.0,1735085391.0,18.4077,-33.6033,1074.42,False,43.97,276.04,0.0,,1774.42,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735085500.0,1735085500.0,18.4308,-33.5754,1051.56,False,37.45,52.82,0.0,,1751.56,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735085629.0,1735085629.0,18.4563,-33.5649,1059.18,False,45.7,121.18,0.0,,1759.18,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735085746.0,1735085746.0,18.4771,-33.5543,1097.28,False,41.16,71.79,0.0,,1797.28,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735085852.0,1735085852.0,18.4772,-33.597,1127.76,False,49.74,190.73,0.0,,1827.76,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735085976.0,1735085976.0,18.4419,-33.6007,1143.0,False,40.55,305.71,0.0,,1843.0,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735086093.0,1735086093.0,18.4117,-33.582,1028.7,False,16.15,329.35,0.0,,1728.7,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735086209.0,1735086209.0,18.4537,-33.5882,1104.9,False,43.38,146.12,0.0,,1804.9,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735086338.0,1735086338.0,18.4314,-33.5966,1120.14,False,19.72,285.12,0.0,,1820.14,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735086448.0,1735086448.0,18.4411,-33.5832,1127.76,False,36.38,98.13,0.0,,1827.76,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735086572.0,1735086572.0,18.4874,-33.5972,1097.28,False,40.64,90.0,0.0,,1797.28,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735086701.0,1735086701.0,18.5379,-33.5978,990.6,False,45.1,117.15,0.0,,1690.6,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735086825.0,1735086825.0,18.5904,-33.6004,1013.46,False,37.73,101.0,0.0,,1713.46,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735086937.0,1735086937.0,18.6016,-33.5758,1082.04,False,37.07,2.39,0.0,,1782.04,,False,0,South Africa,0092de_11e0abf3,0,
0092de,ZUFTF,South Africa,1735087046.0,1735087046.0,18.5989,-33.5494,1066.8,False,48.02,175.08,0.0,,1766.8,,False,0,South Africa,0092de_11e0abf3,0,
009425,ZSPPG,South Africa,1733788800.0,1733788800.0,29.319,-27.2902,7901.94,False,120.71,325.77,0.0,,8601.939999999999,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733788934.0,1733788934.0,29.2273,-27.1705,7901.94,False,121.0,325.57,0.0,,8601.939999999999,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733789054.0,1733789054.0,29.1443,-27.062,7901.94,False,120.71,325.77,0.0,,8601.939999999999,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733789170.0,1733789170.0,29.0653,-26.9586,7901.94,False,119.57,325.69,0.0,,8601.939999999999,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733789280.0,1733789280.0,28.9912,-26.8613,7901.94,False,120.42,325.97,0.0,,8601.939999999999,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733789408.0,1733789408.0,28.9036,-26.7455,7901.94,False,121.43,325.7,0.0,,8601.939999999999,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733789530.0,1733789530.0,28.8042,-26.6485,7901.94,False,120.21,309.62,0.0,,8601.939999999999,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733789632.0,1733789632.0,28.6941,-26.6057,7901.94,False,118.65,286.63,0.0,,8601.939999999999,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733789761.0,1733789761.0,28.5474,-26.5661,7901.94,False,119.44,287.03,0.0,,8601.939999999999,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733789881.0,1733789881.0,28.4081,-26.5281,7818.12,False,126.9,287.7,0.0,,8518.119999999999,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733789989.0,1733789989.0,28.2647,-26.4894,6880.86,False,140.83,286.12,0.0,,7580.86,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733790119.0,1733790119.0,28.1289,-26.3832,5417.82,False,150.24,332.91,0.0,,6117.82,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733790228.0,1733790228.0,28.0656,-26.2602,4023.36,False,132.0,336.33,0.0,,4723.360000000001,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733790352.0,1733790352.0,27.999,-26.125,2346.96,False,100.24,336.72,0.0,,3046.96,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733790481.0,1733790481.0,27.9085,-26.0403,1874.52,False,107.44,297.06,0.0,,2574.52,,False,0,South Africa,009425_1607d9a4,0,
009425,ZSPPG,South Africa,1733790587.0,1733790587.0,27.8854,-25.9728,1577.34,False,89.91,47.09,0.0,,2277.34,,False,0,South Africa,009425_1607d9a4,0,
0096c6,SFR650,South Africa,1734912000.0,1734912000.0,28.426,-26.0913,3794.76,False,189.39,169.51,0.0,,4494.76,,False,0,South Africa,0096c6_f06f9ee7,0,
0096c6,SFR650,South Africa,1734912114.0,1734912114.0,28.3571,-26.2787,5158.74,False,200.82,199.92,0.0,,5858.74,,False,0,South Africa,0096c6_f06f9ee7,0,
0096c6,SFR650,South Africa,1734912230.0,1734912230.0,28.2733,-26.4819,6400.8,False,210.98,200.56,0.0,,7100.8,,False,0,South Africa,0096c6_f06f9ee7,0,
0096c6,SFR650,South Africa,1734912335.0,1734912335.0,28.1929,-26.675,7269.48,False,223.5,200.48,0.0,,7969.48,,False,0,South Africa,0096c6_f06f9ee7,0,
0096c6,SFR650,South Africa,1734912465.0,1734912465.0,28.0888,-26.9244,8237.22,False,233.62,200.63,0.0,,8937.22,,False,0,South Africa,0096c6_f06f9ee7,0,
0096c6,SFR650,South Africa,1734912581.0,1734912581.0,27.9901,-27.16,8900.16,False,245.0,200.53,0.0,,9600.16,,False,0,South Africa,0096c6_f06f9ee7,0,
0096c6,SFR650,South Africa,1734912700.0,1734912700.0,27.8868,-27.4048,9761.22,False,242.41,200.63,0.0,,10461.22,,False,0,South Africa,0096c6_f06f9ee7,0,
0096c6,SFR650,South Africa,1734912806.0,1734912806.0,27.7955,-27.6205,10363.2,False,242.41,200.63,0.0,,11063.2,,False,0,South Africa,0096c6_f06f9ee7,0,
0096c6,SFR650,South Africa,1734912846.0,1734912846.0,27.7608,-27.7019,10363.2,False,241.93,200.67,0.0,,11063.2,,False,0,South Africa,0096c6_f06f9ee7,0,
009a02,ZSPGD,South Africa,1733616000.0,1733616000.0,18.8263,-33.4616,1219.2,False,42.36,245.61,0.0,,1919.2,,False,0,South Africa,009a02_2a513d86,0,
009a02,ZSPGD,South Africa,1733616121.0,1733616121.0,18.7801,-33.4898,1234.44,False,40.26,243.43,0.0,,1934.44,,False,0,South Africa,009a02_2a513d86,0,
009a02,ZSPGD,South Africa,1733616229.0,1733616229.0,18.7395,-33.5153,1173.48,False,51.25,199.34,0.0,,1873.48,,False,0,South Africa,009a02_2a513d86,0,
009a02,ZSPGD,South Africa,1733616359.0,1733616359.0,18.726,-33.575,899.16,False,53.41,187.19,0.0,,1599.1599999999999,,False,0,South Africa,009a02_2a513d86,0,
009a02,ZSPGD,South Africa,1733616468.0,1733616468.0,18.6857,-33.6062,891.54,False,50.99,239.04,0.0,,1591.54,,False,0,South Africa,009a02_2a513d86,0,
009a02,ZSPGD,South Africa,1733616592.0,1733616592.0,18.6978,-33.6399,937.26,False,49.65,84.05,0.0,,1637.26,,False,0,South Africa,009a02_2a513d86,0,
009a02,ZSPGD,South Africa,1733616694.0,1733616694.0,18.7552,-33.6488,960.12,False,53.65,114.35,0.0,,1660.12,,False,0,South Africa,009a02_2a513d86,0,
009ad8,SAA023,South Africa,1735430400.0,1735430400.0,29.034,-24.0723,11582.4,False,236.8,190.89,0.0,,12282.4,,False,0,South Africa,009ad8_135dd3ce,0,
009ad8,SAA023,South Africa,1735430513.0,1735430513.0,28.9847,-24.3093,11590.02,False,236.7,190.77,0.0,,12290.02,,False,0,South Africa,009ad8_135dd3ce,0,
