icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,country,trajectory_id,is_spoofed,spoof_category
0082ab,ZSMRD,South Africa,1749686400.0,1749686400.0,18.6116,-33.9871,91.44,False,40.49,117.22,0.0,,791.44,,False,0,South Africa,0082ab_1d01b46a,0,
0082ab,ZSMRD,South Africa,1749686522.0,1749686522.0,18.6632,-33.9702,419.1,False,50.63,52.43,0.0,,1119.1,,False,0,South Africa,0082ab_1d01b46a,0,
0082ab,ZSMRD,South Africa,1749686648.0,1749686648.0,18.7158,-33.9162,388.62,False,65.48,44.36,0.0,,1088.62,,False,0,South Africa,0082ab_1d01b46a,0,
0082ab,ZSMRD,South Africa,1749686770.0,1749686770.0,18.7772,-33.8684,396.24,False,62.93,44.67,0.0,,1096.24,,False,0,South Africa,0082ab_1d01b46a,0,
0082ab,ZSMRD,South Africa,1749686892.0,1749686892.0,18.8256,-33.8144,388.62,False,60.91,15.68,0.0,,1088.62,,False,0,South Africa,0082ab_1d01b46a,0,
0082ab,ZSMRD,South Africa,1749686969.0,1749686969.0,18.8405,-33.7742,434.34,False,61.05,20.73,0.0,,1134.34,,False,0,South Africa,0082ab_1d01b46a,0,
008339,ZSENA,South Africa,1749427200.0,1749427200.0,18.6373,-33.969,373.38,False,46.07,60.57,0.0,,1073.38,,False,0,South Africa,008339_89ea2ff1,0,
008339,ZSENA,South Africa,1749427318.0,1749427318.0,18.6969,-33.9388,381.0,False,57.56,61.14,0.0,,1081.0,,False,0,South Africa,008339_89ea2ff1,0,
008339,ZSENA,South Africa,1749427442.0,1749427442.0,18.7447,-33.8913,396.24,False,54.61,47.29,0.0,,1096.24,,False,0,South Africa,008339_89ea2ff1,0,
008339,ZSENA,South Africa,1749427565.0,1749427565.0,18.7992,-33.8481,373.38,False,58.28,47.86,0.0,,1073.38,,False,0,South Africa,008339_89ea2ff1,0,
008339,ZSENA,South Africa,1749427682.0,1749427682.0,18.8454,-33.8028,411.48,False,56.66,32.39,0.0,,1111.48,,False,0,South Africa,008339_89ea2ff1,0,
008339,ZSENA,South Africa,1749427730.0,1749427730.0,18.8557,-33.7796,396.24,False,56.66,20.74,0.0,,1096.24,,False,0,South Africa,008339_89ea2ff1,0,
00834c,LNK652S,South Africa,1750723200.0,1750723200.0,30.5312,-25.7354,9867.9,False,216.16,226.54,0.0,,10567.9,,False,0,South Africa,00834c_fc72ebf9,0,
00834c,LNK652S,South Africa,1750723322.0,1750723322.0,30.3401,-25.8987,10492.74,False,219.81,226.71,0.0,,11192.74,,False,0,South Africa,00834c_fc72ebf9,0,
00834c,LNK652S,South Africa,1750723444.0,1750723444.0,30.1431,-26.0663,10896.6,False,227.11,226.84,0.0,,11596.6,,False,0,South Africa,00834c_fc72ebf9,0,
00834c,LNK652S,South Africa,1750723571.0,1750723571.0,29.9316,-26.2455,11353.8,False,228.56,226.82,0.0,,12053.8,,False,0,South Africa,00834c_fc72ebf9,0,
00834c,LNK652S,South Africa,1750723691.0,1750723691.0,29.7344,-26.4117,11582.4,False,222.77,227.06,0.0,,12282.4,,False,0,South Africa,00834c_fc72ebf9,0,
00834c,LNK652S,South Africa,1750723816.0,1750723816.0,29.5289,-26.5841,11582.4,False,225.68,227.03,0.0,,12282.4,,False,0,South Africa,00834c_fc72ebf9,0,
00834c,LNK652S,South Africa,1750723937.0,1750723937.0,29.332,-26.7486,11582.4,False,221.69,227.16,0.0,,12282.4,,False,0,South Africa,00834c_fc72ebf9,0,
008378,LNK657T,South Africa,1750896000.0,1750896000.0,27.6358,-27.026,11277.6,False,258.45,47.1,0.0,,11977.6,,False,0,South Africa,008378_c3e2f3f1,0,
008378,LNK657T,South Africa,1750896122.0,1750896122.0,27.8701,-26.8306,11277.6,False,259.53,47.01,0.0,,11977.6,,False,0,South Africa,008378_c3e2f3f1,0,
008378,LNK657T,South Africa,1750896245.0,1750896245.0,28.0792,-26.6216,11277.6,False,251.89,39.28,0.0,,11977.6,,False,0,South Africa,008378_c3e2f3f1,0,
008378,LNK657T,South Africa,1750896367.0,1750896367.0,28.2752,-26.4068,11277.6,False,248.98,40.14,0.0,,11977.6,,False,0,South Africa,008378_c3e2f3f1,0,
008378,LNK657T,South Africa,1750896495.0,1750896495.0,28.506,-26.2132,11277.6,False,248.47,48.19,0.0,,11977.6,,False,0,South Africa,008378_c3e2f3f1,0,
008378,LNK657T,South Africa,1750896614.0,1750896614.0,28.7245,-26.0365,11277.6,False,244.8,48.07,0.0,,11977.6,,False,0,South Africa,008378_c3e2f3f1,0,
008378,LNK657T,South Africa,1750896740.0,1750896740.0,28.9517,-25.8518,11277.6,False,244.42,47.99,0.0,,11977.6,,False,0,South Africa,008378_c3e2f3f1,0,
008378,LNK657T,South Africa,1750896860.0,1750896860.0,29.1692,-25.6741,11277.6,False,244.76,47.9,0.0,,11977.6,,False,0,South Africa,008378_c3e2f3f1,0,
00847d,ZSORP,South Africa,1751155200.0,1751155200.0,28.2506,-26.0947,1859.28,False,70.12,14.44,0.0,,2559.2799999999997,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751155335.0,1751155335.0,28.229,-26.0202,2270.76,False,68.2,326.07,0.0,,2970.76,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751155458.0,1751155458.0,28.183,-25.958,2712.72,False,67.49,326.19,0.0,,3412.72,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751155575.0,1751155575.0,28.1383,-25.8972,3078.48,False,69.77,326.43,0.0,,3778.48,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751155697.0,1751155697.0,28.0908,-25.8326,3451.86,False,76.48,326.52,0.0,,4151.860000000001,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751155823.0,1751155823.0,28.0353,-25.7569,3657.6,False,88.47,326.86,0.0,,4357.6,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751155945.0,1751155945.0,27.9742,-25.6738,3657.6,False,89.46,326.49,0.0,,4357.6,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751156066.0,1751156066.0,27.9249,-25.5885,3657.6,False,95.18,359.38,0.0,,4357.6,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751156185.0,1751156185.0,27.9242,-25.4856,3657.6,False,95.71,358.77,0.0,,4357.6,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751156308.0,1751156308.0,27.9221,-25.3806,3657.6,False,95.18,359.07,0.0,,4357.6,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751156433.0,1751156433.0,27.9197,-25.2735,3657.6,False,94.68,358.75,0.0,,4357.6,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751156552.0,1751156552.0,27.9173,-25.1716,3657.6,False,95.18,359.07,0.0,,4357.6,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751156678.0,1751156678.0,27.9152,-25.0635,3657.6,False,95.19,358.76,0.0,,4357.6,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751156796.0,1751156796.0,27.913,-24.9621,3657.6,False,94.17,358.75,0.0,,4357.6,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751156921.0,1751156921.0,27.9107,-24.8569,3657.6,False,93.13,359.05,0.0,,4357.6,,False,0,South Africa,00847d_57b2e656,0,
00847d,ZSORP,South Africa,1751157024.0,1751157024.0,27.9087,-24.7637,3421.38,False,110.11,358.93,0.0,,4121.38,,False,0,South Africa,00847d_57b2e656,0,
008692,KEM764,South Africa,1748736000.0,1748736000.0,28.2564,-26.076,2049.78,False,101.07,14.74,0.0,,2749.78,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748736127.0,1748736127.0,28.1825,-25.956,2918.46,False,145.12,325.69,0.0,,3618.46,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748736247.0,1748736247.0,28.0851,-25.8237,4069.08,False,151.1,326.53,0.0,,4769.08,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748736359.0,1748736359.0,27.9888,-25.6926,4953.0,False,159.8,326.16,0.0,,5653.0,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748736482.0,1748736482.0,27.892,-25.5339,5768.34,False,174.8,356.12,0.0,,6468.34,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748736619.0,1748736619.0,27.8707,-25.3162,6507.48,False,181.07,350.35,0.0,,7207.48,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748736741.0,1748736741.0,27.8112,-25.1231,7132.32,False,184.5,344.14,0.0,,7832.32,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748736864.0,1748736864.0,27.7491,-24.9225,7635.24,False,190.37,344.16,0.0,,8335.24,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748736987.0,1748736987.0,27.6851,-24.7161,8061.96,False,194.61,344.2,0.0,,8761.96,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748737112.0,1748737112.0,27.6207,-24.5054,8572.5,False,191.58,344.58,0.0,,9272.5,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748737235.0,1748737235.0,27.5576,-24.2989,8923.02,False,194.47,344.35,0.0,,9623.02,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748737357.0,1748737357.0,27.4947,-24.0923,9151.62,False,200.48,344.22,0.0,,9851.62,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748737480.0,1748737480.0,27.4277,-23.8734,9144.0,False,210.44,344.4,0.0,,9844.0,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748737608.0,1748737608.0,27.356,-23.6371,9144.0,False,215.32,344.34,0.0,,9844.0,,False,0,South Africa,008692_7e5348e5,0,
008692,KEM764,South Africa,1748737710.0,1748737710.0,27.2977,-23.4447,9144.0,False,217.3,344.48,0.0,,9844.0,,False,0,South Africa,008692_7e5348e5,0,
008948,ZSOCI,South Africa,1749427200.0,1749427200.0,19.0861,-32.8255,8221.98,False,106.33,22.47,0.0,,8921.98,,False,0,South Africa,008948_00d328d2,0,
008948,ZSOCI,South Africa,1749427327.0,1749427327.0,19.1582,-32.6764,8229.6,False,147.21,22.17,0.0,,8929.6,,False,0,South Africa,008948_00d328d2,0,
008948,ZSOCI,South Africa,1749427390.0,1749427390.0,19.1961,-32.598,8229.6,False,149.51,22.24,0.0,,8929.6,,False,0,South Africa,008948_00d328d2,0,
008948,ZSOCI,South Africa,1749427568.0,1749427568.0,19.3038,-32.374,8229.6,False,152.76,22.16,0.0,,8929.6,,False,0,South Africa,008948_00d328d2,0,
008948,ZSOCI,South Africa,1749427628.0,1749427628.0,19.3408,-32.2968,8229.6,False,152.76,22.16,0.0,,8929.6,,False,0,South Africa,008948_00d328d2,0,
008948,ZSOCI,South Africa,1749427777.0,1749427777.0,19.4314,-32.1072,8229.6,False,152.08,22.05,0.0,,8929.6,,False,0,South Africa,008948_00d328d2,0,
008d43,ZSEZY,South Africa,1749081600.0,1749081600.0,20.5454,-33.4258,10172.7,False,205.31,230.29,0.0,,10872.7,,False,0,South Africa,008d43_954cdeff,0,
008d43,ZSEZY,South Africa,1749081735.0,1749081735.0,20.3142,-33.5875,8854.44,False,206.4,227.12,0.0,,9554.44,,False,0,South Africa,008d43_954cdeff,0,
008d43,ZSEZY,South Africa,1749081849.0,1749081849.0,20.1301,-33.7275,7764.78,False,201.06,227.9,0.0,,8464.779999999999,,False,0,South Africa,008d43_954cdeff,0,
008d43,ZSEZY,South Africa,1749081982.0,1749081982.0,19.9174,-33.8875,6507.48,False,193.79,228.01,0.0,,7207.48,,False,0,South Africa,008d43_954cdeff,0,
008d43,ZSEZY,South Africa,1749082102.0,1749082102.0,19.7222,-34.0062,5448.3,False,183.85,242.5,0.0,,6148.3,,False,0,South Africa,008d43_954cdeff,0,
008de3,SFR308,South Africa,1750636800.0,1750636800.0,18.6228,-34.1007,1600.2,False,125.5,224.5,0.0,,2300.2,,False,0,South Africa,008de3_92f19871,0,
008de3,SFR308,South Africa,1750636923.0,1750636923.0,18.5163,-34.0073,3268.98,False,168.79,348.93,0.0,,3968.98,,False,0,South Africa,008de3_92f19871,0,
008de3,SFR308,South Africa,1750637061.0,1750637061.0,18.5427,-33.7814,5082.54,False,201.47,15.7,0.0,,5782.54,,False,0,South Africa,008de3_92f19871,0,
008de3,SFR308,South Africa,1750637182.0,1750637182.0,18.6164,-33.5614,6614.16,False,212.07,15.62,0.0,,7314.16,,False,0,South Africa,008de3_92f19871,0,
008de3,SFR308,South Africa,1750637306.0,1750637306.0,18.6947,-33.327,7749.54,False,227.05,15.64,0.0,,8449.54,,False,0,South Africa,008de3_92f19871,0,
008de3,SFR308,South Africa,1750637429.0,1750637429.0,18.8883,-33.1228,8656.32,False,251.61,48.98,0.0,,9356.32,,False,0,South Africa,008de3_92f19871,0,
008de3,SFR308,South Africa,1750637553.0,1750637553.0,19.1481,-32.933,9410.7,False,263.66,49.03,0.0,,10110.7,,False,0,South Africa,008de3_92f19871,0,
008de3,SFR308,South Africa,1750637677.0,1750637677.0,19.4116,-32.739,10180.32,False,267.19,48.67,0.0,,10880.32,,False,0,South Africa,008de3_92f19871,0,
008de3,SFR308,South Africa,1750637798.0,1750637798.0,19.6713,-32.5454,10843.26,False,268.25,48.58,0.0,,11543.26,,False,0,South Africa,008de3_92f19871,0,
008de3,SFR308,South Africa,1750637911.0,1750637911.0,19.9134,-32.3637,11277.6,False,269.58,48.09,0.0,,11977.6,,False,0,South Africa,008de3_92f19871,0,
008de3,SFR308,South Africa,1750637953.0,1750637953.0,20.0,-32.2977,11277.6,False,268.47,48.03,0.0,,11977.6,,False,0,South Africa,008de3_92f19871,0,
008de8,SFR335,South Africa,1749686400.0,1749686400.0,20.3813,-32.5189,10972.8,False,189.78,227.97,0.0,,11672.8,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749686562.0,1749686562.0,20.1368,-32.7046,10972.8,False,189.78,227.97,0.0,,11672.8,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749686699.0,1749686699.0,19.9317,-32.8595,10797.54,False,182.89,228.19,0.0,,11497.54,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749686820.0,1749686820.0,19.7641,-32.9856,9700.26,False,168.67,228.09,0.0,,10400.26,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749686944.0,1749686944.0,19.5979,-33.1201,8442.96,False,172.07,225.36,0.0,,9142.96,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749687063.0,1749687063.0,19.4437,-33.2477,7231.38,False,168.49,226.61,0.0,,7931.38,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749687188.0,1749687188.0,19.2696,-33.3606,6080.76,False,161.44,232.51,0.0,,6780.76,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749687305.0,1749687305.0,19.0958,-33.4571,4632.96,False,169.76,238.38,0.0,,5332.96,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749687431.0,1749687431.0,18.912,-33.5644,3192.78,False,171.46,215.6,0.0,,3892.78,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749687553.0,1749687553.0,18.7899,-33.7074,2438.4,False,133.78,215.77,0.0,,3138.4,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749687680.0,1749687680.0,18.6721,-33.7893,1112.52,False,106.88,209.4,0.0,,1812.52,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749687800.0,1749687800.0,18.6214,-33.881,434.34,False,86.46,213.6,0.0,,1134.34,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749687912.0,1749687912.0,18.5953,-33.945,99.06,False,75.62,165.02,0.0,,799.06,,False,0,South Africa,008de8_e69019de,0,
008de8,SFR335,South Africa,1749687943.0,1749687943.0,18.6019,-33.9657,-15.24,False,77.61,165.41,0.0,,684.76,,False,0,South Africa,008de8_e69019de,0,
008df9,SFR212,South Africa,1750982400.0,1750982400.0,28.2524,-26.0886,1950.72,False,106.85,15.64,0.0,,2650.7200000000003,,False,0,South Africa,008df9_42f0f951,0,
008df9,SFR212,South Africa,1750982523.0,1750982523.0,28.1687,-26.0268,3215.64,False,135.1,263.66,0.0,,3915.64,,False,0,South Africa,008df9_42f0f951,0,
008df9,SFR212,South Africa,1750982645.0,1750982645.0,28.0061,-26.0783,4457.7,False,176.8,225.47,0.0,,5157.7,,False,0,South Africa,008df9_42f0f951,0,
008df9,SFR212,South Africa,1750982768.0,1750982768.0,27.8461,-26.2266,5829.3,False,197.17,224.37,0.0,,6529.3,,False,0,South Africa,008df9_42f0f951,0,
008df9,SFR212,South Africa,1750982894.0,1750982894.0,27.6653,-26.3939,7170.42,False,208.81,224.6,0.0,,7870.42,,False,0,South Africa,008df9_42f0f951,0,
008df9,SFR212,South Africa,1750982961.0,1750982961.0,27.5662,-26.4845,7734.3,False,216.45,224.52,0.0,,8434.3,,False,0,South Africa,008df9_42f0f951,0,
0090c5,ZTHOT,South Africa,1750377600.0,1750377600.0,18.4435,-34.1381,548.64,False,58.75,127.17,0.0,,1248.6399999999999,,False,0,Sea,0090c5_b1f04c48,0,
0090c5,ZTHOT,South Africa,1750377725.0,1750377725.0,18.4773,-34.0994,579.12,False,55.07,1.61,0.0,,1279.12,,False,0,Sea,0090c5_b1f04c48,0,
0090c5,ZTHOT,South Africa,1750377851.0,1750377851.0,18.4783,-34.035,579.12,False,57.62,0.51,0.0,,1279.12,,False,0,South Africa,0090c5_b1f04c48,0,
0090c5,ZTHOT,South Africa,1750377973.0,1750377973.0,18.4804,-33.9695,426.72,False,61.26,7.72,0.0,,1126.72,,False,0,South Africa,0090c5_b1f04c48,0,
0090c5,ZTHOT,South Africa,1750378095.0,1750378095.0,18.4579,-33.9107,213.36,False,56.58,319.79,0.0,,913.36,,False,0,South Africa,0090c5_b1f04c48,0,
0090c5,ZTHOT,South Africa,1750378172.0,1750378172.0,18.4309,-33.8991,30.48,False,25.84,257.35,0.0,,730.48,,False,0,South Africa,0090c5_b1f04c48,0,
009121,ZSDTW,South Africa,1750464000.0,1750464000.0,18.8319,-33.4758,1143.0,False,32.1,263.56,0.0,,1843.0,,False,0,South Africa,009121_21eab7ec,0,
009121,ZSDTW,South Africa,1750464121.0,1750464121.0,18.8219,-33.4643,1158.24,False,40.65,1.45,0.0,,1858.24,,False,0,South Africa,009121_21eab7ec,0,
009121,ZSDTW,South Africa,1750464241.0,1750464241.0,18.81,-33.4462,1143.0,False,40.29,185.13,0.0,,1843.0,,False,0,South Africa,009121_21eab7ec,0,
009121,ZSDTW,South Africa,1750464364.0,1750464364.0,18.8172,-33.4847,1143.0,False,37.68,141.1,0.0,,1843.0,,False,0,South Africa,009121_21eab7ec,0,
009121,ZSDTW,South Africa,1750464448.0,1750464448.0,18.8265,-33.5102,1127.76,False,35.44,166.57,0.0,,1827.76,,False,0,South Africa,009121_21eab7ec,0,
009121,ZSDTW,South Africa,1750464593.0,1750464593.0,18.8427,-33.5528,1135.38,False,37.13,137.25,0.0,,1835.38,,False,0,South Africa,009121_21eab7ec,0,
009121,ZSDTW,South Africa,1750464654.0,1750464654.0,18.857,-33.5397,1219.2,False,37.13,137.25,0.0,,1919.2,,False,0,South Africa,009121_21eab7ec,0,
009235,ZSEXR,South Africa,1750982400.0,1750982400.0,28.0932,-25.9365,2011.68,False,47.87,159.23,0.0,,2711.6800000000003,,False,0,South Africa,009235_f6430e09,0,
009235,ZSEXR,South Africa,1750982524.0,1750982524.0,28.1131,-25.9884,1897.38,False,45.88,162.38,0.0,,2597.38,,False,0,South Africa,009235_f6430e09,0,
009235,ZSEXR,South Africa,1750982644.0,1750982644.0,28.134,-26.0293,1828.8,False,45.17,75.49,0.0,,2528.8,,False,0,South Africa,009235_f6430e09,0,
009235,ZSEXR,South Africa,1750982769.0,1750982769.0,28.1466,-25.9975,1584.96,False,37.98,331.7,0.0,,2284.96,,False,0,South Africa,009235_f6430e09,0,
009235,ZSEXR,South Africa,1750982783.0,1750982783.0,28.1441,-25.9932,1546.86,False,35.2,333.06,0.0,,2246.8599999999997,,False,0,South Africa,009235_f6430e09,0,
0092b5,ZSHBO,South Africa,1748908800.0,1748908800.0,18.435,-33.881,167.64,False,41.49,312.99,0.0,,867.64,,False,0,South Africa,0092b5_eb05d367,0,
0092b5,ZSHBO,South Africa,1748908924.0,1748908924.0,18.3781,-33.892,556.26,False,52.81,227.76,0.0,,1256.26,,False,0,South Africa,0092b5_eb05d367,0,
0092b5,ZSHBO,South Africa,1748909014.0,1748909014.0,18.3443,-33.9272,670.56,False,57.64,220.66,0.0,,1370.56,,False,0,South Africa,0092b5_eb05d367,0,
0092b5,ZSHBO,South Africa,1748909170.0,1748909170.0,18.3879,-33.8996,502.92,False,60.75,45.34,0.0,,1202.92,,False,0,South Africa,0092b5_eb05d367,0,
0092b5,ZSHBO,South Africa,1748909293.0,1748909293.0,18.4502,-33.8947,281.94,False,30.94,227.02,0.0,,981.94,,False,0,South Africa,0092b5_eb05d367,0,
0092b5,ZSHBO,South Africa,1748909373.0,1748909373.0,18.4286,-33.9001,-68.58,False,13.19,249.44,0.0,,631.42,,False,0,South Africa,0092b5_eb05d367,0,
0092e6,LNK099A,South Africa,1748822400.0,1748822400.0,29.1093,-23.7094,10972.8,False,234.68,190.87,0.0,,11672.8,,False,0,South Africa,0092e6_6695af88,0,
0092e6,LNK099A,South Africa,1748822523.0,1748822523.0,29.0561,-23.9646,10972.8,False,232.06,190.86,0.0,,11672.8,,False,0,South Africa,0092e6_6695af88,0,
0092e6,LNK099A,South Africa,1748822652.0,1748822652.0,29.0008,-24.2301,10972.8,False,235.69,190.82,0.0,,11672.8,,False,0,South Africa,0092e6_6695af88,0,
0092e6,LNK099A,South Africa,1748822775.0,1748822775.0,28.9481,-24.4831,10972.8,False,230.44,190.81,0.0,,11672.8,,False,0,South Africa,0092e6_6695af88,0,
0092e6,LNK099A,South Africa,1748822900.0,1748822900.0,28.8949,-24.7376,10972.8,False,231.05,190.91,0.0,,11672.8,,False,0,South Africa,0092e6_6695af88,0,
0092e6,LNK099A,South Africa,1748823022.0,1748823022.0,28.8426,-24.9864,10904.22,False,224.09,190.72,0.0,,11604.22,,False,0,South Africa,0092e6_6695af88,0,
0092e6,LNK099A,South Africa,1748823143.0,1748823143.0,28.7914,-25.23,9067.8,False,228.42,190.91,0.0,,9767.8,,False,0,South Africa,0092e6_6695af88,0,
0092e6,LNK099A,South Africa,1748823268.0,1748823268.0,28.7397,-25.4594,8229.6,False,184.67,201.06,0.0,,8929.6,,False,0,South Africa,0092e6_6695af88,0,
0092e6,LNK099A,South Africa,1748823395.0,1748823395.0,28.6172,-25.6319,7071.36,False,173.5,213.88,0.0,,7771.36,,False,0,South Africa,0092e6_6695af88,0,
0092e6,LNK099A,South Africa,1748823515.0,1748823515.0,28.5142,-25.7906,6019.8,False,168.82,193.57,0.0,,6719.8,,False,0,South Africa,0092e6_6695af88,0,
0092e6,LNK099A,South Africa,1748823639.0,1748823639.0,28.4677,-25.9745,5120.64,False,161.99,192.84,0.0,,5820.64,,False,0,South Africa,0092e6_6695af88,0,
